graph	algo	size	time	opt	seed	mem
sat14_E02F22.cnf.primal.hgr.random100	rsatreduce	594	404.333	1	21	247792
sat14_E02F22.cnf.primal.hgr.random100	rsatreduce	594	404.406	1	203	247792
sat14_E02F22.cnf.primal.hgr.random100	rsatreduce	594	405.768	1	1002	247792
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rsatreduce	38295	3602.52	0	1	169984
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rsatreduce	32017	0.68779	1	1	56320
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rsatreduce	32017	0.69115	1	21	56320
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rsatreduce	32017	0.70215	1	203	56320
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	rsatreduce	32017	0.68806	1	1002	56320
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rsatreduce	38295	3602.53	0	21	170276
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rsatreduce	38295	3602.52	0	203	170276
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	rsatreduce	38295	3602.53	0	1002	170276
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rsatreduce	154727	3609.28	0	1	435024
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rsatreduce	154727	3609.26	0	21	435216
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rsatreduce	154727	3609.22	0	203	435024
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	rsatreduce	154727	3609.26	0	1002	434460
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rsatreduce	31653	3601.15	0	1	348140
shermanACb.mtx.hgr.random100.rendered	rsatreduce	1912	0.03247	1	1	9216
shermanACb.mtx.hgr.random100.rendered	rsatreduce	1912	0.02659	1	21	9216
shermanACb.mtx.hgr.random100.rendered	rsatreduce	1912	0.03188	1	203	9216
shermanACb.mtx.hgr.random100.rendered	rsatreduce	1912	0.03124	1	1002	9216
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rsatreduce	31653	3601.15	0	21	348568
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rsatreduce	31653	3601.14	0	203	348016
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rsatreduce	31653	3601.14	0	1002	348568
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rsatreduce	439447	3607.64	0	1	521136
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rsatreduce	439447	3607.57	0	21	521132
soc-sign-epinions.mtx.hgr.random100	rsatreduce	70473	0.19641	1	1	43008
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rsatreduce	439447	3607.73	0	203	520496
soc-sign-epinions.mtx.hgr.random100	rsatreduce	70473	0.19826	1	21	43008
soc-sign-epinions.mtx.hgr.random100	rsatreduce	70473	0.19257	1	203	43008
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rsatreduce	439447	3607.75	0	1002	521136
soc-sign-epinions.mtx.hgr.random100	rsatreduce	70473	0.19348	1	1002	43008
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rsatreduce	7556	0.3417	1	1	29696
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rsatreduce	7556	0.33156	1	21	29696
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rsatreduce	7556	0.31287	1	203	29696
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rsatreduce	7556	0.32857	1	1002	29696
sls.mtx.hgr.random100	rsatreduce	54721	1330.73	1	1	3394800
sls.mtx.hgr.random100	rsatreduce	54721	1329.37	1	203	3394804
sls.mtx.hgr.random100	rsatreduce	54721	1331.18	1	21	3394372
sls.mtx.hgr.random100	rsatreduce	54721	1329.84	1	1002	3393932
sat14_UCG-15-10p1.cnf.hgr.random100	rsatreduce	127051	3600.77	0	1	239308
sat14_UCG-15-10p1.cnf.hgr.random100	rsatreduce	127051	3600.78	0	21	239372
sat14_UCG-15-10p1.cnf.hgr.random100	rsatreduce	127051	3600.77	0	203	239308
sat14_UCG-15-10p1.cnf.hgr.random100	rsatreduce	127051	3600.77	0	1002	238916
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rsatreduce	703	3600.78	0	1	231280
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rsatreduce	703	3600.77	0	21	231016
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rsatreduce	703	3600.78	0	203	231876
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rsatreduce	703	3600.78	0	1002	231728
