graph	algo	size	time	opt	seed	mem
ca-CondMat.mtx.hgr.random100	bmatching	4057	0.28	1	203	51040
ca-CondMat.mtx.hgr.random100	bmatching	4057	0.28	1	1002	51040
case39.mtx.hgr.random100.rendered	bmatching	10017	0.92	1	1	146764
case39.mtx.hgr.random100.rendered	bmatching	10017	0.92	1	21	147152
case39.mtx.hgr.random100.rendered	bmatching	10017	0.93	1	203	146128
case39.mtx.hgr.random100.rendered	bmatching	10017	0.92	1	1002	147156
Chem97Zt.mtx.hgr.random100.rendered	bmatching	131	0.11	1	1	32724
Chem97Zt.mtx.hgr.random100.rendered	bmatching	131	0.11	1	21	32724
Chebyshev4.mtx.hgr.random100.rendered	bmatching	1	5	1	1	547912
Chem97Zt.mtx.hgr.random100.rendered	bmatching	131	0.11	1	203	32720
Chebyshev4.mtx.hgr.random100.rendered	bmatching	1	4.97	1	21	549156
Chem97Zt.mtx.hgr.random100.rendered	bmatching	131	0.11	1	1002	32724
Chebyshev4.mtx.hgr.random100.rendered	bmatching	1	4.99	1	203	548668
ex19.mtx.hgr.random100	bmatching	985	0.19	1	1	43928
Chebyshev4.mtx.hgr.random100.rendered	bmatching	1	4.98	1	1002	548948
ex19.mtx.hgr.random100	bmatching	985	0.19	1	21	43928
ex19.mtx.hgr.random100	bmatching	985	0.19	1	203	43932
ex19.mtx.hgr.random100	bmatching	985	0.19	1	1002	43932
g7jac040sc.mtx.hgr.random100	bmatching	2960	0.62	1	1	54288
g7jac040sc.mtx.hgr.random100	bmatching	2960	0.64	1	21	54000
g7jac040sc.mtx.hgr.random100	bmatching	2960	0.63	1	203	54448
g7jac040sc.mtx.hgr.random100	bmatching	2960	0.64	1	1002	54448
garon2.mtx.hgr.random100	bmatching	400	1.05	1	1	54828
garon2.mtx.hgr.random100	bmatching	400	1.05	1	21	54828
garon2.mtx.hgr.random100	bmatching	400	1.05	1	203	54828
garon2.mtx.hgr.random100	bmatching	400	1.05	1	1002	54828
lhr14.mtx.hgr.random100	bmatching	4314	0.31	1	1	52224
lhr14.mtx.hgr.random100	bmatching	4314	0.32	1	21	52224
lhr14.mtx.hgr.random100	bmatching	4314	0.32	1	203	52224
lhr14.mtx.hgr.random100	bmatching	4314	0.32	1	1002	52224
lp_pds_20.mtx.hgr.random100	bmatching	14743	0.92	1	1	100728
lp_pds_20.mtx.hgr.random100	bmatching	14743	0.92	1	21	100244
lp_pds_20.mtx.hgr.random100	bmatching	14743	0.93	1	203	100728
lp_pds_20.mtx.hgr.random100	bmatching	14743	0.94	1	1002	101084
msc10848.mtx.hgr.random100	bmatching	88	0.83	1	1	118856
msc10848.mtx.hgr.random100	bmatching	88	0.82	1	21	118428
msc10848.mtx.hgr.random100	bmatching	88	0.83	1	203	118600
msc10848.mtx.hgr.random100	bmatching	88	0.83	1	1002	118832
mult_dcop_01.mtx.hgr.random100.rendered	bmatching	1540	0.22	1	1	47716
mult_dcop_01.mtx.hgr.random100.rendered	bmatching	1540	0.23	1	21	49096
mult_dcop_01.mtx.hgr.random100.rendered	bmatching	1540	0.23	1	203	48776
mult_dcop_01.mtx.hgr.random100.rendered	bmatching	1540	0.24	1	1002	48776
