graph	algo	size	time	opt	seed	mem
sat14_dated-10-17-u.cnf.hgr.random100	vc_solver	0	3720.03	0	203	201744
sat14_dated-10-17-u.cnf.hgr.random100	vc_solver	0	3720.05	0	1002	202100
sat14_E02F22.cnf.primal.hgr.random100	vc_solver	0	3720.02	0	1	177452
sat14_E02F22.cnf.primal.hgr.random100	vc_solver	0	3720.02	0	21	177320
sat14_E02F22.cnf.primal.hgr.random100	vc_solver	0	3720.02	0	203	177588
sat14_E02F22.cnf.primal.hgr.random100	vc_solver	0	3720.02	0	1002	177232
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	vc_solver	0	3720.04	0	1	108560
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	vc_solver	0	3720.04	0	21	108052
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	vc_solver	0	3720.13	0	203	108556
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	vc_solver	0	3720.04	0	1002	108212
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	vc_solver	32017	7.81	1	1	212224
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	vc_solver	32017	8.08	1	21	212224
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	vc_solver	32017	7.85	1	203	212560
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	vc_solver	32017	7.85	1	1002	212560
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	vc_solver	0	3721.53	0	1	613140
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	vc_solver	0	3721.53	0	21	613140
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	vc_solver	0	3721.49	0	203	613140
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	vc_solver	0	3721.48	0	1002	613140
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	vc_solver	0	3720.52	0	1	208224
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	vc_solver	0	3720.53	0	21	208228
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	vc_solver	0	3720.52	0	203	208108
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	vc_solver	0	3720.52	0	1002	207980
shermanACb.mtx.hgr.random100.rendered	vc_solver	1912	256.65	1	1	2268448
sls.mtx.hgr.random100	vc_solver	54721	3.54	1	1	227688
sls.mtx.hgr.random100	vc_solver	54721	3.56	1	21	228320
sls.mtx.hgr.random100	vc_solver	54721	3.51	1	203	228320
sls.mtx.hgr.random100	vc_solver	54721	3.54	1	1002	227692
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	vc_solver	0	3720.13	0	1	484680
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	vc_solver	0	3720.04	0	21	485576
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	vc_solver	0	3720.04	0	203	485440
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	vc_solver	0	3720.04	0	1002	484704
soc-sign-epinions.mtx.hgr.random100	vc_solver	70473	66.08	1	1	1229028
soc-sign-epinions.mtx.hgr.random100	vc_solver	70473	68.56	1	21	1230940
shermanACb.mtx.hgr.random100.rendered	vc_solver	1912	253.34	1	21	2268444
shermanACb.mtx.hgr.random100.rendered	vc_solver	1912	253.65	1	1002	2268916
shermanACb.mtx.hgr.random100.rendered	vc_solver	1912	254.62	1	203	2268408
soc-sign-epinions.mtx.hgr.random100	vc_solver	70473	64.2	1	203	1230548
soc-sign-epinions.mtx.hgr.random100	vc_solver	70473	66.63	1	1002	1230176
sat14_UCG-15-10p1.cnf.hgr.random100	vc_solver	0	3720.03	0	1	195980
sat14_UCG-15-10p1.cnf.hgr.random100	vc_solver	0	3720.03	0	21	195980
sat14_UCG-15-10p1.cnf.hgr.random100	vc_solver	0	3720.03	0	203	195980
sat14_UCG-15-10p1.cnf.hgr.random100	vc_solver	0	3720.03	0	1002	196104
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	vc_solver	7556	529.88	1	1	3490676
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	vc_solver	7556	524.55	1	21	3490680
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	vc_solver	7556	523.78	1	203	3490676
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	vc_solver	7556	521.93	1	1002	3490680
sat14_UCG-15-10p1.cnf.primal.hgr.random100	vc_solver	0	3720.05	0	1	147948
sat14_UCG-15-10p1.cnf.primal.hgr.random100	vc_solver	0	3720.05	0	21	147120
sat14_UCG-15-10p1.cnf.primal.hgr.random100	vc_solver	0	3720.05	0	203	147164
sat14_UCG-15-10p1.cnf.primal.hgr.random100	vc_solver	0	3720.05	0	1002	147124
