graph	algo	size	time	opt	seed	mem
dictionary28.mtx.hgr.random100	struction	29628	3600.1	0	21	53804
dictionary28.mtx.hgr.random100	struction	29626	3600.11	0	203	52724
msc10848.mtx.hgr.random100	struction	88	0.77	1	1	129024
dictionary28.mtx.hgr.random100	struction	29626	3600.11	0	1002	54208
msc10848.mtx.hgr.random100	struction	88	0.77	1	21	129024
msc10848.mtx.hgr.random100	struction	88	0.76	1	203	129024
msc10848.mtx.hgr.random100	struction	88	0.76	1	1002	129024
garon2.mtx.hgr.random100	struction	383	3600.11	0	1	52068
garon2.mtx.hgr.random100	struction	383	3600.11	0	21	52224
poli3.mtx.hgr.random100	struction	3523	0.08	1	1	23552
poli3.mtx.hgr.random100	struction	3523	0.08	1	21	23552
garon2.mtx.hgr.random100	struction	384	3600.11	0	203	52844
poli3.mtx.hgr.random100	struction	3523	0.08	1	203	23552
garon2.mtx.hgr.random100	struction	382	3600.11	0	1002	52224
poli3.mtx.hgr.random100	struction	3523	0.08	1	1002	23552
psse2.mtx.hgr.random100	struction	3098	0.03	1	1	10240
psse2.mtx.hgr.random100	struction	3098	0.03	1	21	10240
psse2.mtx.hgr.random100	struction	3098	0.03	1	203	10240
psse2.mtx.hgr.random100	struction	3098	0.03	1	1002	10240
sat14_6s11-opt.cnf.hgr.random100	struction	30343	0.13	1	1	37888
sat14_6s11-opt.cnf.hgr.random100	struction	30343	0.13	1	21	37888
sat14_6s11-opt.cnf.hgr.random100	struction	30343	0.14	1	203	37888
sat14_6s11-opt.cnf.hgr.random100	struction	30343	0.13	1	1002	37888
sat14_6s12.cnf.hgr.random100	struction	31353	0.53	1	1	49348
sat14_6s12.cnf.hgr.random100	struction	31353	0.53	1	21	49352
sat14_6s12.cnf.hgr.random100	struction	31353	0.53	1	203	49356
sat14_6s12.cnf.hgr.random100	struction	31353	0.58	1	1002	49152
sat14_6s130-opt.cnf.hgr.random100	struction	45782	0.2	1	1	55296
sat14_6s130-opt.cnf.hgr.random100	struction	45782	0.2	1	21	55296
sat14_6s130-opt.cnf.hgr.random100	struction	45782	0.2	1	203	55296
sat14_6s130-opt.cnf.hgr.random100	struction	45782	0.2	1	1002	55296
sat14_6s130-opt.cnf.primal.hgr.random100	struction	18727	1.25	1	1	53084
sat14_6s130-opt.cnf.primal.hgr.random100	struction	18727	1.37	1	21	53084
sat14_6s130-opt.cnf.primal.hgr.random100	struction	18727	1.22	1	203	53084
sat14_6s130-opt.cnf.primal.hgr.random100	struction	18727	1.56	1	1002	53084
sat14_6s133.cnf.primal.hgr.random100	struction	18577	13.16	1	1	58140
