graph	algo	size	time	opt	seed	mem
shermanACb.mtx.hgr.random100.rendered	ILP	1912	6.25681	1	1	667212
ship_001.mtx.hgr.random100	ILP	238	3600.14	0	1	559840
sls.mtx.hgr.random100	ILP	54721	81.7093	1	1	2266876
soc-sign-epinions.mtx.hgr.random100	ILP	70473	3.99785	1	1	538732
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	18.5753	1	1	1194060
xenon2.mtx.hgr.random100	ILP	4240	3600.16	0	1	576220
ABACUS_shell_hd.mtx.hgr.random100	ILP	2541	3600.01	0	21	539104
as-22july06.mtx.hgr.random100	ILP	2057	0.736258	1	21	149404
as-caida.mtx.hgr.random100	ILP	7339	0.925924	1	21	176980
BenElechi1.mtx.hgr.random100	ILP	4453	3600.32	0	21	1475052
bips07_1998.mtx.hgr.random100	ILP	5359	0.163534	1	21	30720
bloweya.mtx.hgr.random100	ILP	10001	6.63883	1	21	486260
c-64.mtx.hgr.random100	ILP	22600	9.31743	1	21	815808
ca-CondMat.mtx.hgr.random100	ILP	4057	0.409986	1	21	59868
case39.mtx.hgr.random100.rendered	ILP	10017	22.7298	1	21	1759344
Chebyshev4.mtx.hgr.random100.rendered	ILP	1	229.766	1	21	18840576
Chem97Zt.mtx.hgr.random100.rendered	ILP	131	0.285168	1	21	100132
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	90.1569	1	21	1895396
dac2012_superblue11.hgr.random100	ILP	260445	3600.45	0	21	3906908
dac2012_superblue12.hgr.random100	ILP	281792	3600.57	0	21	6395160
dac2012_superblue14.hgr.random100	ILP	182604	3600.33	0	21	4391900
dac2012_superblue16.hgr.random100	ILP	221950	3600.39	0	21	5693844
dac2012_superblue2.hgr.random100	ILP	294361	3600.84	0	21	4697564
dac2012_superblue3.hgr.random100	ILP	208112	3600.51	0	21	5289912
dac2012_superblue6.hgr.random100	ILP	249685	3600.72	0	21	7617788
dac2012_superblue7.hgr.random100	ILP	292995	3600.82	0	21	6370988
dac2012_superblue9.hgr.random100	ILP	189169	3600.36	0	21	5822704
dictionary28.mtx.hgr.random100	ILP	29631	5.6582	1	21	84944
ex19.mtx.hgr.random100	ILP	985	0.198766	1	21	46080
fd18.mtx.hgr.random100	ILP	4104	3600.02	0	21	830748
g7jac040sc.mtx.hgr.random100	ILP	2960	0.687577	1	21	55300
garon2.mtx.hgr.random100	ILP	400	1.23769	1	21	60416
IMDB.mtx.hgr.random100	ILP	138181	13.3295	1	21	1534456
ISPD98_ibm11.hgr.random100	ILP	19660	2819.22	1	21	980320
ISPD98_ibm12.hgr.random100	ILP	19216	3600.06	0	21	822412
kron_g500-logn16.mtx.hgr.random100.rendered	ILP	14103	67.8465	1	21	4663264
lhr14.mtx.hgr.random100	ILP	4314	0.35252	1	21	56320
lp_pds_20.mtx.hgr.random100	ILP	14743	1.05811	1	21	121908
m14b.mtx.hgr.random100	ILP	8710	3600.23	0	21	1077880
msc10848.mtx.hgr.random100	ILP	88	1.29464	1	21	154456
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	31.7605	1	21	2141508
NotreDame_actors.mtx.hgr.random100	ILP	20684	3600.12	0	21	853264
pdb1HYS.mtx.hgr.random100	ILP	334	3600.11	0	21	1076824
poli3.mtx.hgr.random100	ILP	3523	0.0779191	1	21	27648
psse2.mtx.hgr.random100	ILP	3098	0.18552	1	21	36580
