graph	algo	size	time	opt	seed	mem
sat14_6s12.cnf.hgr.random100	ILP	31353	13.0444	1	1002	426576
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	4.82108	1	1	265748
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	4.81222	1	21	265736
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	4.81654	1	203	266656
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	3.65131	1	1	180440
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	4.81852	1	1002	265960
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	3.64571	1	21	179992
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	3.65324	1	203	180348
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	3.65583	1	1002	179840
sat14_6s184.cnf.hgr.random100	ILP	30630	14.0782	1	1	375904
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	29.1058	1	1	348216
sat14_6s184.cnf.hgr.random100	ILP	30630	14.0547	1	21	375664
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	29.0828	1	21	347068
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	29.1464	1	203	348108
sat14_6s184.cnf.hgr.random100	ILP	30630	14.0581	1	203	376304
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	29.1262	1	1002	347736
sat14_6s184.cnf.hgr.random100	ILP	30630	14.0529	1	1002	376436
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	5.01489	1	1	98568
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	5.00401	1	21	97544
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	4.99271	1	203	98568
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	5.00054	1	1002	97544
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	14.4042	1	1	619584
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	14.4012	1	21	619592
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	14.4084	1	203	618832
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	14.4285	1	1002	619592
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	60.0444	1	1	536268
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	60.0724	1	21	535380
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	60.0137	1	203	535240
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	60.022	1	1002	535600
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	15.3412	1	1	300972
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	15.2755	1	21	300968
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	15.315	1	203	300972
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	15.3491	1	1002	300972
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	77.1319	1	1	516256
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	77.2479	1	21	516268
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	77.3331	1	203	515420
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	77.2481	1	1002	515540
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	84.4696	1	1	621988
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	84.7388	1	21	622264
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	84.6382	1	203	621800
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	85.4164	1	1002	621976
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	43.0946	1	1	1269316
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	42.763	1	21	1269416
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	42.7924	1	203	1269416
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	42.6225	1	1002	1269364
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	149.804	1	1	3474808
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	149.825	1	21	3474932
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	149.689	1	203	3475184
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	150.195	1	1002	3474940
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	199.559	1	21	2341124
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	200.769	1	1	2341304
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	198.746	1	1002	2341572
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	199.803	1	203	2341144
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.41393	1	1	377552
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.242965	1	1	39012
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.4382	1	21	376988
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.244225	1	21	39008
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.41716	1	203	377556
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.240774	1	203	38912
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.42533	1	1002	377552
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.240461	1	1002	38924
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	246.069	1	1	1897440
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	243.472	1	1002	1898064
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	245.609	1	21	1897516
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.71878	1	1	171172
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.71496	1	21	171172
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	246.552	1	203	1899092
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.711782	1	203	171196
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.713071	1	1002	171172
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	1.00301	1	1	218100
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.991249	1	21	218100
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.996593	1	203	218096
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.997926	1	1002	218096
sls.mtx.hgr.random100	ILP	54721	60.4789	1	1	2247788
sls.mtx.hgr.random100	ILP	54721	60.2597	1	21	2249640
sls.mtx.hgr.random100	ILP	54721	60.495	1	203	2249500
sls.mtx.hgr.random100	ILP	54721	60.5735	1	1002	2249644
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	436.666	1	1	1586144
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	436.572	1	21	1586948
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	436.287	1	1002	1586952
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	437.455	1	203	1586948
ISPD98_ibm11.hgr.random100	ILP	19660	2321.88	1	21	975384
ISPD98_ibm11.hgr.random100	ILP	19660	2323.84	1	1	974976
ISPD98_ibm11.hgr.random100	ILP	19660	2322.28	1	203	975008
