graph	algo	size	time	opt	seed	mem
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.05757	1	21	106720
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.0479	1	203	105616
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.04975	1	1002	106640
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.42304	1	1	106312
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.42123	1	21	106316
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.42041	1	203	105996
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.42211	1	1002	106304
sat14_6s184.cnf.hgr.random100	ILP	30630	1.10916	1	1	70196
sat14_6s184.cnf.hgr.random100	ILP	30630	1.11278	1	21	69928
sat14_6s184.cnf.hgr.random100	ILP	30630	1.10981	1	203	69124
sat14_6s184.cnf.hgr.random100	ILP	30630	1.10818	1	1002	69176
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.38591	1	1	39936
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.4001	1	21	40960
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.40859	1	203	40960
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.43944	1	1002	40960
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	68.824	1	1	1944056
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	69.3239	1	21	1944048
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	68.7514	1	203	1943028
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	68.5313	1	1002	1943032
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	17.0173	1	1	504504
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	17.0998	1	21	505048
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	17.047	1	203	504904
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	16.9958	1	1002	505244
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	13.8493	1	1	327808
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	13.7767	1	21	328032
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	13.8104	1	203	327096
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	13.8133	1	1002	327804
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	79.2192	1	1	377852
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	79.2165	1	21	378012
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	78.9475	1	203	377824
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	79.5937	1	1002	376800
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	10.3228	1	1	660212
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	10.3245	1	21	658548
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	10.3235	1	203	660116
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	10.3483	1	1002	660728
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	342.247	1	21	1040264
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	344.576	1	1	1039904
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	344.165	1	203	1040268
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	344.344	1	1002	1040260
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	23.4737	1	1	554480
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	23.3705	1	21	555248
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	23.4668	1	203	555096
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	23.4617	1	1002	555248
ISPD98_ibm11.hgr.random100	ILP	19660	706.958	1	1	407984
ISPD98_ibm11.hgr.random100	ILP	19660	706.472	1	21	407976
ISPD98_ibm11.hgr.random100	ILP	19660	707	1	203	408720
ISPD98_ibm11.hgr.random100	ILP	19660	706.879	1	1002	407808
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	35.1293	1	1	1221572
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	35.1229	1	21	1220516
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.698995	1	1	57344
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	35.0501	1	203	1220960
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.695713	1	21	57344
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	35.0666	1	1002	1220956
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.697163	1	203	57344
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	0.694938	1	1002	57344
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	228.757	1	203	1787436
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	230.562	1	21	1786712
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	232.216	1	1	1788572
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	230.386	1	1002	1787476
dac2012_superblue11.hgr.random100	ILP	260445	1316.54	1	1	1186760
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0355747	1	1	9216
dac2012_superblue11.hgr.random100	ILP	260445	1316.92	1	21	1187752
dac2012_superblue11.hgr.random100	ILP	260445	1315.08	1	1002	1187828
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0265585	1	21	10240
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0268659	1	203	10240
dac2012_superblue11.hgr.random100	ILP	260445	1317.8	1	203	1187832
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0256032	1	1002	10240
sls.mtx.hgr.random100	ILP	54721	33.6033	1	1	1991976
sls.mtx.hgr.random100	ILP	54721	33.9929	1	21	1992152
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.188783	1	1	44032
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.189987	1	21	44032
sls.mtx.hgr.random100	ILP	54721	33.9996	1	203	1992148
sls.mtx.hgr.random100	ILP	54721	33.8925	1	1002	1992148
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.187252	1	203	44032
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.187897	1	1002	44032
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.315669	1	1	31744
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.294771	1	21	31744
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.277193	1	203	31744
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.279698	1	1002	29696
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	578.827	1	1	1406532
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	578.701	1	21	1404796
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	578.455	1	1002	1404664
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	580.562	1	203	1406532
dac2012_superblue6.hgr.random100	ILP	249685	2145.06	1	1	2499112
dac2012_superblue6.hgr.random100	ILP	249685	2143.86	1	203	2499120
dac2012_superblue6.hgr.random100	ILP	249685	2145.88	1	21	2499624
dac2012_superblue6.hgr.random100	ILP	249685	2145.28	1	1002	2498412
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	3026.82	1	1	977940
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	3039.5	1	203	977876
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	3050.32	1	21	977876
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	3050.74	1	1002	977872
