graph	algo	size	time	opt	seed	mem
lhr14.mtx.hgr.random100	ILP	4314	0.114896	1	203	20480
lhr14.mtx.hgr.random100	ILP	4314	0.112174	1	1002	20480
lp_pds_20.mtx.hgr.random100	ILP	14743	2.03233	1	1	357500
lp_pds_20.mtx.hgr.random100	ILP	14743	2.02548	1	21	357404
lp_pds_20.mtx.hgr.random100	ILP	14743	2.03249	1	203	356104
msc10848.mtx.hgr.random100	ILP	88	0.0939133	1	1	31744
lp_pds_20.mtx.hgr.random100	ILP	14743	2.035	1	1002	357416
msc10848.mtx.hgr.random100	ILP	88	0.0929716	1	21	31744
msc10848.mtx.hgr.random100	ILP	88	0.0934841	1	203	31744
msc10848.mtx.hgr.random100	ILP	88	0.0938373	1	1002	31744
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.0481297	1	1	13312
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.0497986	1	21	13312
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.0503053	1	203	13312
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.0501456	1	1002	13312
poli3.mtx.hgr.random100	ILP	3523	0.0130686	1	1	10240
poli3.mtx.hgr.random100	ILP	3523	0.0119604	1	21	10240
poli3.mtx.hgr.random100	ILP	3523	0.00647556	1	203	10240
poli3.mtx.hgr.random100	ILP	3523	0.0119497	1	1002	10240
psse2.mtx.hgr.random100	ILP	3098	0.0301722	1	1	19456
psse2.mtx.hgr.random100	ILP	3098	0.026847	1	21	19456
psse2.mtx.hgr.random100	ILP	3098	0.0217011	1	203	19456
psse2.mtx.hgr.random100	ILP	3098	0.0272106	1	1002	19456
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.198619	1	1	46080
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.197341	1	21	46080
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.199281	1	203	46080
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.198297	1	1002	46080
sat14_6s12.cnf.hgr.random100	ILP	31353	0.648455	1	1	71096
sat14_6s12.cnf.hgr.random100	ILP	31353	0.645082	1	21	72164
sat14_6s12.cnf.hgr.random100	ILP	31353	0.64818	1	203	72168
sat14_6s12.cnf.hgr.random100	ILP	31353	0.647615	1	1002	72168
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.324493	1	1	59392
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.323608	1	21	59392
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.324441	1	203	59392
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.32562	1	1002	59392
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.31146	1	1	140936
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.30749	1	21	140764
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.31734	1	203	140844
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.45872	1	1	141568
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.32042	1	1002	140644
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.46379	1	21	141520
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.45857	1	203	141300
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.46355	1	1002	141252
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	2.1084	1	1	107948
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	2.11002	1	21	108896
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	2.10756	1	203	109140
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	2.11563	1	1002	108712
sat14_6s184.cnf.hgr.random100	ILP	30630	1.21133	1	1	70272
sat14_6s184.cnf.hgr.random100	ILP	30630	1.20975	1	21	70268
sat14_6s184.cnf.hgr.random100	ILP	30630	1.20887	1	203	69204
sat14_6s184.cnf.hgr.random100	ILP	30630	1.2084	1	1002	70276
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.5238	1	1	45512
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.45827	1	21	45056
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.46473	1	203	45676
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	2.47132	1	1002	45648
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	158.738	1	1	11642300
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	158.316	1	21	11640776
