graph	algo	size	time	opt	seed	mem
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.0499479	1	203	12288
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.0503222	1	1002	12288
poli3.mtx.hgr.random100	ILP	3523	0.0123857	1	1	9216
poli3.mtx.hgr.random100	ILP	3523	0.011416	1	21	9216
poli3.mtx.hgr.random100	ILP	3523	0.0118312	1	203	9216
poli3.mtx.hgr.random100	ILP	3523	0.01147	1	1002	9216
psse2.mtx.hgr.random100	ILP	3098	0.0303149	1	1	18432
psse2.mtx.hgr.random100	ILP	3098	0.026795	1	21	18432
psse2.mtx.hgr.random100	ILP	3098	0.0267283	1	203	18432
psse2.mtx.hgr.random100	ILP	3098	0.0269899	1	1002	18432
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.261088	1	1	40960
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.261227	1	21	40960
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.260845	1	203	40960
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	0.261364	1	1002	40960
sat14_6s12.cnf.hgr.random100	ILP	31353	0.862696	1	1	65808
sat14_6s12.cnf.hgr.random100	ILP	31353	0.863493	1	21	65808
sat14_6s12.cnf.hgr.random100	ILP	31353	0.863779	1	203	66732
sat14_6s12.cnf.hgr.random100	ILP	31353	0.863078	1	1002	66736
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.438107	1	1	51200
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.440187	1	21	51200
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.438327	1	203	51200
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	0.438608	1	1002	51200
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.17424	1	1	129092
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.17613	1	21	129116
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.18681	1	203	129100
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.32453	1	1	98804
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	3.19073	1	1002	129096
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.32498	1	21	99196
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.31749	1	203	98804
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	1.31672	1	1002	98524
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.63946	1	1	102860
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.64119	1	21	102628
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.63576	1	203	102176
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	1.63729	1	1002	102628
sat14_6s184.cnf.hgr.random100	ILP	30630	1.26913	1	1	63988
sat14_6s184.cnf.hgr.random100	ILP	30630	1.27233	1	21	64020
sat14_6s184.cnf.hgr.random100	ILP	30630	1.26978	1	203	65068
sat14_6s184.cnf.hgr.random100	ILP	30630	1.2708	1	1002	65056
dac2012_superblue16.hgr.random100	ILP	221950	169.493	1	1	766148
dac2012_superblue16.hgr.random100	ILP	221950	169.635	1	21	766252
dac2012_superblue16.hgr.random100	ILP	221950	168.861	1	203	766248
dac2012_superblue16.hgr.random100	ILP	221950	167.993	1	1002	766252
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	105.058	1	1	76372
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	105.216	1	21	77612
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	105.215	1	1002	76724
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	106.355	1	203	85020
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	245.153	1	1	806440
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	117.058	1	1	679140
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	117.064	1	21	678112
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	117.058	1	203	678112
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	117.049	1	1002	678160
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	318.993	1	203	803228
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	120.816	1	1	248152
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	120.832	1	21	249212
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	120.815	1	203	250064
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	120.835	1	1002	249228
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	88.3254	1	1	289724
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	12.4892	1	1	652508
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	12.4539	1	21	652508
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	12.4109	1	203	651328
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	350.589	1	21	803240
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	12.5014	1	1002	652504
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	79.9848	1	1	361988
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	375.673	1	1002	805588
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	88.7243	1	21	289720
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	88.3009	1	203	289716
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	88.3218	1	1002	289196
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	80.0854	1	21	360860
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	79.5395	1	203	360960
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	79.44	1	1002	360960
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	111.656	1	1	462944
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	112.928	1	21	461232
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	111.73	1	1002	462232
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	112.775	1	203	462228
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	131.842	1	1	1173184
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	131.807	1	21	1172376
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.03872	1	1	48128
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	131.82	1	203	1172740
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.03693	1	21	48128
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	131.575	1	1002	1172580
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	244.745	1	1	1755220
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.1003	1	203	48128
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	3.03577	1	1002	48128
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	244.036	1	21	1755208
